#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Placement height,Placement delay,Vacuum test,Vacuum value,Vision align,Speed,Skip,Size correct,Flash type,Brightness,Feed strength,Needle SpeedNeedle X,Needle Y,
stack,1,3,1,22.73,33.1,0,3014,LED-WHT,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,36.47,36.56,-40,-40,
stack,2,3,1,,,0,0603,LED-GRN,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,
stack,3,3,1,,,0,SOT23,LM4040,0.5,200,1.4,200,try twice,-1,1,40,No,No,2,100,4,60,
stack,4,3,1,,,0,SMD2016,OSC16MHZ,0.5,100,1.4,100,try twice,-1,1,40,Yes,No,2,100,4,60,
stack,5,3,1,,,0,SOD123,Zener6V,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,6,3,1,,,0,0603,12pF,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,7,3,1,,,0,1206,0R005,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,8,3,1,,,0,0603,24K3R,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,9,3,1,,,0,0603,470K0R,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,
stack,10,3,1,,,0,TSSOP28,DRV8818,0.5,300,1.4,100,try twice,-1,1,30,Yes,No,2,100,4,60,
stack,14,3,1,,,0,PQFN8(5x6),IRF5406,0.5,300,1.4,100,try twice,-1,1,30,Yes,No,2,100,4,60,
stack,15,3,1,,,0,1206,0R090,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,
stack,16,3,1,,,0,0603,33nF,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,
stack,17,3,1,,,0,0603,680pF,0.5,100,1.4,100,try twice,-1,1,70,Yes,No,2,100,4,60,
stack,18,3,1,,,0,0603,47R0,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,19,3,1,,,0,0603,56K0R,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,20,3,1,,,0,0603,1K0R,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,21,3,1,,,0,1206,10uF,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,22,3,1,,,0,0603,1K47R,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,23,3,1,,,0,0603,220nF,0.5,100,1.4,100,try twice,-1,1,70,No,No,2,100,4,60,
stack,93,1,2,,,0,(6.6x6.6),100uF,0.5,300,1.4,100,try twice,-1,1,30,Yes,No,2,100,1,10,250,100,1,10,-40,-40,
stack,94,1,2,,,0,LQFP48,A4910,0.5,300,1.4,100,try twice,-1,1,30,Yes,No,2,100,1,10,275,100,1,10,-40,-40,
stack,95,1,2,,,0,TQFP32(7x7),32M1,0.5,300,1.4,100,try twice,-1,1,30,Yes,No,2,100,1,10,300,100,1,10,-40,-40,

#PCB,Program type,Feed mode,Feed pos X,Feed pos Y,Eject mode,Bad board X,Bad board Y,Bad board value,
pcb,Manual,Lock,100,100,Back,150,0,10,

Mark recogniseRecognise typeManualIdentification Range of Placement Head

markconfirm,Whole,Manual,0,

#Mark pointMark X,Mark Y,Min diameter,Max diameter,Flash type,Brightness,
mark,154.03,322.726,0.8,3,1,0,
mark,118.113,298.19,0.8,3,1,0,
mark,133.81,227.774,0.8,3,1,0,
#Test,Enable,
test,No,

#Mirror,Panelized type,Column,Rows,Left bottom X,Left bottom Y,Left top X,Left top Y,Right top X,Right top Y,Pcb angle,Mirror board X,Mirror board Y,
mirror_create,0,1,1,118.5,253.34,0,0,0,0,0,0,0,
#Mirror,First component X,First component Y,Rotation,Skip,
mirror,118.50,253.34,0,No,

#Chip,Feeder ID,Nozzle,Name,Value,Footprint,X,Y,Rotation,Skip
comp,20,1,R55,1K0R,0603,118.5,253.37,90,No,
comp,20,1,R59,1K0R,0603,118.5,256.42,90,No,
comp,20,1,R60,1K0R,0603,118.5,259.71,90,No,
comp,20,1,R54,1K0R,0603,110.2,261.54,90,No,
comp,20,1,R56,1K0R,0603,156.33,264.99,0,No,
comp,20,1,R19,1K0R,0603,154.41,265.31,90,No,
comp,20,1,R63,1K0R,0603,154.95,267.49,0,No,
comp,20,1,R83,1K0R,0603,148.85,280.29,90,No,
comp,20,1,R25,1K0R,0603,148.75,284.32,90,No,
comp,20,1,R30,1K0R,0603,148.78,287.34,90,No,
comp,20,1,R26,1K0R,0603,148.75,291.91,90,No,
comp,20,1,R31,1K0R,0603,148.75,296.63,90,No,
comp,20,1,R27,1K0R,0603,148.73,301.4,90,No,
comp,20,1,R32,1K0R,0603,148.8,304.47,90,No,
comp,18,1,R70,47R0,0603,126.52,290.64,90,No,
comp,18,1,R68,47R0,0603,108.57,296.13,90,No,
comp,18,1,R72,47R0,0603,140.87,296.11,0,No,
comp,18,1,R42,47R0,0603,105.12,261.26,0,No,
comp,18,1,R52,47R0,0603,106.78,262.1,0,No,
comp,18,1,R64,47R0,0603,105.35,276.89,0,No,
comp,18,1,R23,47R0,0603,138.17,293.25,0,No,
comp,18,1,R48,47R0,0603,142.79,300.15,0,No,
comp,18,1,R44,47R0,0603,130.61,302.53,0,No,
comp,18,1,R39,47R0,0603,115.76,303.07,90,No,
comp,18,1,R47,47R0,0603,130.73,306.08,0,No,
comp,18,1,R41,47R0,0603,102.16,306.6,0,No,
comp,18,1,R46,47R0,0603,116.54,306.69,0,No,
comp,16,1,C50,33nF,0603,102.98,260,90,No,
comp,16,1,C48,33nF,0603,102.97,261.55,90,No,
comp,16,1,C45,33nF,0603,111.92,289.68,90,No,
comp,16,1,C46,33nF,0603,119.48,292.39,0,No,
comp,16,1,C79,33nF,0603,134.76,293.42,90,No,
comp,16,1,C47,33nF,0603,114.7,294.25,0,No,
comp,19,1,R8,56K0R,0603,131.17,233.69,90,No,
comp,19,1,R4,56K0R,0603,128.45,233.77,90,No,
comp,19,1,R5,56K0R,0603,108.85,233.81,90,No,
comp,19,1,R9,56K0R,0603,111.71,233.81,90,No,
comp,19,1,R3,56K0R,0603,147.3,233.77,90,No,
comp,19,1,R7,56K0R,0603,150,233.77,90,No,
comp,19,1,R10,56K0R,0603,127.68,268.03,0,No,
comp,19,1,R6,56K0R,0603,127.7,270.74,0,No,
comp,19,1,R22,56K0R,0603,141.15,289.36,0,No,
comp,19,1,R28,DNP,0603,129.2,292.33,90,Yes,
comp,19,1,R21,56K0R,0603,148.69,293.48,90,No,
comp,19,1,R66,DNP,0603,140.54,293.7,90,Yes,
comp,19,1,R24,DNP,0603,108.65,297.7,90,Yes,
comp,6,1,C36,12pF,0603,143.94,283.05,-45,No,
comp,6,1,C39,12pF,0603,142.93,287.16,90,No,
comp,17,1,C7,680pF,0603,128.25,231.91,90,No,
comp,17,1,C11,680pF,0603,131.28,231.94,90,No,
comp,17,1,C12,680pF,0603,111.82,232.08,90,No,
comp,17,1,C8,680pF,0603,108.74,232.08,90,No,
comp,17,1,C10,680pF,0603,150.15,232.04,90,No,
comp,17,1,C6,680pF,0603,147.15,232.04,90,No,
comp,17,1,C13,680pF,0603,126.22,267.92,0,No,
comp,17,1,C9,680pF,0603,126.22,270.89,0,No,
comp,17,1,C86,680pF,0603,130.07,313.45,0,No,
comp,17,1,C85,680pF,0603,115.82,313.9,0,No,
comp,17,1,C84,680pF,0603,101.13,314.18,0,No,
comp,22,1,R53,1K47R,0603,110.13,263.12,90,No,
comp,22,1,R62,DNP,0603,121.29,258.53,0,Yes,
comp,22,1,R34,1K47R,0603,110.38,266.13,0,No,
comp,22,1,R33,1K47R,0603,113.18,266.14,0,No,
comp,22,1,R29,1K47R,0603,115.97,266.15,0,No,
comp,22,1,R20,1K47R,0603,154.28,269.71,90,No,
